DATAFLOW,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,ACTIVITY,ADJUSTMENT,TRANSFORMATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS,BASE_PER
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2011-08,85.11363297999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2011-09,84.68034334,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2011-12,93.14680847,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2012-03,89.76815967,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2012-04,89.77964897,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2012-05,89.03542152,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2012-09,95.08983017,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2012-10,86.79333919999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2012-11,88.15322486,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2012-12,90.71328442,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2013-01,90.98205334,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2013-03,91.78171737,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2013-04,93.63666397,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2013-05,92.99385034,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2013-06,94.52621255,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2013-07,94.60105868999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2013-09,92.99735543999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2013-10,95.636051,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2013-11,93.76787986000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2013-12,83.1416316,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2014-02,96.58717426,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2014-03,96.15028339,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2014-07,101.59509673,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2014-08,106.70923885,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2014-10,110.80570526999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2014-12,77.93479959,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2015-01,94.76200363,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2015-02,83.21263088,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2015-03,107.64249835,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2015-04,97.09823982,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2015-05,90.87852215,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2015-07,101.42839454000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2015-08,102.20862349,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2015-09,107.31427939,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2015-10,110.3414883,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2015-11,98.57940230999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2016-01,104.32901137999998,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2016-03,103.44971995,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2016-04,107.21452525,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2016-06,93.84235971,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2016-07,111.25021450999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2016-08,108.41862014999998,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2016-09,112.40662683,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2016-10,113.69568312,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2017-03,120.74543028,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2017-04,123.82886799999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2017-05,120.66997184999998,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2017-07,118.20673762,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2017-09,123.85075791,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2017-10,128.06005572,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2017-11,126.84362904,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2018-02,126.50129022,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2018-03,123.65974362,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2018-04,121.90219717999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2018-05,119.22540395,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2018-06,123.1639305,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2018-07,114.39697263999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2018-08,157.81415909,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2018-09,101.77088574999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2018-10,101.43182443,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2018-11,124.35574375,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2018-12,93.03211467,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2019-01,111.43571023,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2019-02,115.16792043,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2019-04,121.53285943,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2019-05,128.9163885,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2019-06,121.93223338000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2019-08,158.18263005,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2019-09,109.14815662,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2019-10,125.65768641999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2019-12,148.62113649,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,CP,IX,_Z,_Z,_Z,2025-09,162.93968862,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,CP,IX,_Z,_Z,_Z,2025-10,162.91764224,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2003-02,68.65356220999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2003-03,71.11058491,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2003-10,81.51726564,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2004-03,74.81640369,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2004-04,93.5426261,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2004-07,70.66924389,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2004-09,75.48582172,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2005-01,86.28633839,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2005-02,83.13488894,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2005-04,97.4175017,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2005-07,97.20058395999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2005-10,90.01508387,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2006-03,92.99875556,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2006-04,108.56828006999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2006-05,127.62285486,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2006-08,139.25502819,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2006-12,141.20386875,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2007-01,143.73247503,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2007-04,143.88520875999998,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2007-05,146.63422882999998,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2008-01,143.81407169,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2008-02,150.26878475,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2008-04,134.59106569,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2008-10,92.59997331000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2008-12,70.69686677,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2009-01,56.66724051999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2009-05,43.67398824,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2009-07,37.03109789,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2009-08,39.49889767,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2009-09,45.0994271,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2009-11,41.81679147,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2010-03,43.63252204,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2010-04,41.76803781,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2010-10,62.81081851,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2010-11,55.68899547,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2011-02,66.32800148999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2011-04,78.41315086,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2011-07,74.28123249000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2011-10,89.65035446,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2011-11,96.88348402,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2012-01,93.06806275,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2012-02,90.19023766999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2012-06,104.87736316,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2012-07,98.87874576,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2012-08,89.70226557999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2013-02,94.06443397999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2013-08,98.3500956,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2014-01,86.39479817,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2014-04,98.33363692,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2014-05,97.88747751,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2014-06,98.18827076999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2014-09,104.71401904999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2014-11,125.18415571999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2015-06,99.25223504,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2015-12,107.28168208999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2016-02,107.21151409000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2016-05,108.07608285,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2016-11,108.69636164,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2016-12,106.29348557,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2017-01,112.53417099,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2017-02,110.13547452,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2017-06,126.08627005999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2017-08,123.42605468000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2017-12,129.67740117,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2018-01,126.53899069,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2019-03,128.50256086,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2019-07,121.77335752,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2019-11,132.37924624,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2020-01,114.07556333,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2020-02,114.06032465,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2020-03,92.13176779999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2020-05,53.31532662,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2020-09,98.74627638,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2020-10,100.90122161999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2020-11,99.50340514,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2021-03,110.41905423,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2021-04,115.04911718,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2021-06,121.07107606,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2021-10,93.36520569999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2022-06,90.13296288,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2022-09,108.36009310000001,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2022-12,180.8126858,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2023-03,118.88474818,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2023-07,100.51412475,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2023-09,109.09801755,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,TOCAPA,IX,G45,Y,_Z,2023-12,150.88479130000002,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,PRVM,IX,C,Y,_Z,2000-06,44.08542658,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,PRVM,IX,C,Y,_Z,2000-10,42.89033972,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,PRVM,IX,C,Y,_Z,2001-01,47.00675003,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,PRVM,IX,C,Y,_Z,2001-02,45.14772602,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,PRVM,IX,C,Y,_Z,2001-06,45.94445059,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,PRVM,IX,C,Y,_Z,2001-09,46.74117517,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,PRVM,IX,C,Y,_Z,2001-10,47.936262039999995,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,PRVM,IX,C,Y,_Z,2001-11,48.86577404,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,PRVM,IX,C,Y,_Z,2002-06,50.59201063,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,PRVM,IX,C,Y,_Z,2002-08,52.185459779999995,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,PRVM,IX,C,Y,_Z,2003-01,52.58382207,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,PRVM,IX,C,Y,_Z,2003-02,54.17727122,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,PRVM,IX,C,Y,_Z,2003-05,56.301870089999994,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,PRVM,IX,C,Y,_Z,2003-09,58.29368152999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,PRVM,IX,C,Y,_Z,2004-06,61.480579840000004,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,PRVM,IX,C,Y,_Z,2004-08,64.93305301,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,PRVM,IX,C,Y,_Z,2004-12,66.39371473,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,PRVM,IX,C,Y,_Z,2005-03,67.72158902999999,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,PRVM,IX,C,Y,_Z,2005-04,69.71340047,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,PRVM,IX,C,Y,_Z,2005-08,69.18225075,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,PRVM,IX,C,Y,_Z,2005-10,72.1035742,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,PRVM,IX,C,Y,_Z,2005-11,73.69702335,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,PRVM,IX,C,Y,_Z,2006-01,71.04127476,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,PRVM,IX,C,Y,_Z,2006-06,78.34458338,A,0,1,2015
OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),EST,M,PRVM,IX,C,Y,_Z,2006-12,83.65608056,A,0,1,2015
